"Fradato";"Tildato";"Forbrug i kroner"
"=""27-06-2023 19:00""";"=""27-06-2023 20:00""";"0,44 kr."
"=""27-06-2023 20:00""";"=""27-06-2023 21:00""";"0,44 kr."
"=""27-06-2023 21:00""";"=""27-06-2023 22:00""";"0,41 kr."
"=""27-06-2023 22:00""";"=""27-06-2023 23:00""";"0,34 kr."
"=""27-06-2023 23:00""";"=""28-06-2023 00:00""";"0,29 kr."
"=""28-06-2023 00:00""";"=""28-06-2023 01:00""";"0,96 kr."
"=""28-06-2023 01:00""";"=""28-06-2023 02:00""";"0,20 kr."
"=""28-06-2023 02:00""";"=""28-06-2023 03:00""";"0,58 kr."
"=""28-06-2023 03:00""";"=""28-06-2023 04:00""";"0,14 kr."
"=""28-06-2023 04:00""";"=""28-06-2023 05:00""";"0,16 kr."
"=""28-06-2023 05:00""";"=""28-06-2023 06:00""";"0,24 kr."
"=""28-06-2023 06:00""";"=""28-06-2023 07:00""";"0,18 kr."
"=""28-06-2023 07:00""";"=""28-06-2023 08:00""";"0,25 kr."
"=""28-06-2023 08:00""";"=""28-06-2023 09:00""";"0,40 kr."
"=""28-06-2023 09:00""";"=""28-06-2023 10:00""";"0,47 kr."
"=""28-06-2023 10:00""";"=""28-06-2023 11:00""";"0,42 kr."
"=""28-06-2023 11:00""";"=""28-06-2023 12:00""";"0,30 kr."
"=""28-06-2023 12:00""";"=""28-06-2023 13:00""";"0,33 kr."
"=""28-06-2023 13:00""";"=""28-06-2023 14:00""";"0,34 kr."
"=""28-06-2023 14:00""";"=""28-06-2023 15:00""";"0,32 kr."
"=""28-06-2023 15:00""";"=""28-06-2023 16:00""";"0,32 kr."
"=""28-06-2023 16:00""";"=""28-06-2023 17:00""";"0,34 kr."
"=""28-06-2023 17:00""";"=""28-06-2023 18:00""";"0,50 kr."
"=""28-06-2023 18:00""";"=""28-06-2023 19:00""";"2,35 kr."
"=""28-06-2023 19:00""";"=""28-06-2023 20:00""";"0,66 kr."
"=""28-06-2023 20:00""";"=""28-06-2023 21:00""";"0,59 kr."
"=""28-06-2023 21:00""";"=""28-06-2023 22:00""";"0,53 kr."
"=""28-06-2023 22:00""";"=""28-06-2023 23:00""";"0,41 kr."
"=""28-06-2023 23:00""";"=""29-06-2023 00:00""";"0,32 kr."
"=""29-06-2023 00:00""";"=""29-06-2023 01:00""";"0,25 kr."
"=""29-06-2023 01:00""";"=""29-06-2023 02:00""";"0,25 kr."
"=""29-06-2023 02:00""";"=""29-06-2023 03:00""";"0,21 kr."
"=""29-06-2023 03:00""";"=""29-06-2023 04:00""";"0,15 kr."
"=""29-06-2023 04:00""";"=""29-06-2023 05:00""";"0,20 kr."
"=""29-06-2023 05:00""";"=""29-06-2023 06:00""";"0,20 kr."
"=""29-06-2023 06:00""";"=""29-06-2023 07:00""";"0,24 kr."
"=""29-06-2023 07:00""";"=""29-06-2023 08:00""";"0,27 kr."
