Fradato;Tildato;Forbrug i kroner
28-06-2023 03:00;28-06-2023 04:00;0,14 kr.
28-06-2023 04:00;28-06-2023 05:00;0,16 kr.
28-06-2023 05:00;28-06-2023 06:00;0,24 kr.
28-06-2023 06:00;28-06-2023 07:00;0,18 kr.
28-06-2023 07:00;28-06-2023 08:00;0,25 kr.
28-06-2023 08:00;28-06-2023 09:00;0,40 kr.
28-06-2023 09:00;28-06-2023 10:00;0,47 kr.
28-06-2023 10:00;28-06-2023 11:00;0,42 kr.
28-06-2023 11:00;28-06-2023 12:00;0,30 kr.
28-06-2023 12:00;28-06-2023 13:00;0,33 kr.
28-06-2023 13:00;28-06-2023 14:00;0,34 kr.
28-06-2023 14:00;28-06-2023 15:00;0,32 kr.
28-06-2023 15:00;28-06-2023 16:00;0,32 kr.
28-06-2023 16:00;28-06-2023 17:00;0,34 kr.
28-06-2023 17:00;28-06-2023 18:00;0,50 kr.
28-06-2023 18:00;28-06-2023 19:00;2,35 kr.
28-06-2023 19:00;28-06-2023 20:00;0,66 kr.
28-06-2023 20:00;28-06-2023 21:00;0,59 kr.
28-06-2023 21:00;28-06-2023 22:00;0,53 kr.
28-06-2023 22:00;28-06-2023 23:00;0,41 kr.
28-06-2023 23:00;29-06-2023 00:00;0,32 kr.
29-06-2023 00:00;29-06-2023 01:00;0,25 kr.
29-06-2023 01:00;29-06-2023 02:00;0,25 kr.
29-06-2023 02:00;29-06-2023 03:00;0,21 kr.
29-06-2023 03:00;29-06-2023 04:00;0,15 kr.
29-06-2023 04:00;29-06-2023 05:00;0,20 kr.
29-06-2023 05:00;29-06-2023 06:00;0,20 kr.
29-06-2023 06:00;29-06-2023 07:00;0,24 kr.
29-06-2023 07:00;29-06-2023 08:00;0,27 kr.
29-06-2023 08:00;29-06-2023 09:00;0,34 kr.
29-06-2023 09:00;29-06-2023 10:00;2,32 kr.
29-06-2023 10:00;29-06-2023 11:00;0,57 kr.
29-06-2023 11:00;29-06-2023 12:00;0,50 kr.
29-06-2023 12:00;29-06-2023 13:00;0,36 kr.
29-06-2023 13:00;29-06-2023 14:00;0,33 kr.
29-06-2023 14:00;29-06-2023 15:00;0,43 kr.
29-06-2023 15:00;29-06-2023 16:00;0,30 kr.
29-06-2023 16:00;29-06-2023 17:00;0,42 kr.
29-06-2023 17:00;29-06-2023 18:00;1,55 kr.
29-06-2023 18:00;29-06-2023 19:00;1,39 kr.
29-06-2023 19:00;29-06-2023 20:00;2,57 kr.
29-06-2023 20:00;29-06-2023 21:00;1,73 kr.
29-06-2023 21:00;29-06-2023 22:00;0,38 kr.
29-06-2023 22:00;29-06-2023 23:00;0,25 kr.
29-06-2023 23:00;30-06-2023 00:00;0,20 kr.
30-06-2023 00:00;30-06-2023 01:00;0,23 kr.
30-06-2023 01:00;30-06-2023 02:00;0,17 kr.
30-06-2023 02:00;30-06-2023 03:00;0,19 kr.
30-06-2023 03:00;30-06-2023 04:00;0,18 kr.
30-06-2023 04:00;30-06-2023 05:00;0,16 kr.
30-06-2023 05:00;30-06-2023 06:00;0,22 kr.
30-06-2023 06:00;30-06-2023 07:00;0,22 kr.
30-06-2023 07:00;30-06-2023 08:00;0,27 kr.
30-06-2023 08:00;30-06-2023 09:00;0,45 kr.
30-06-2023 09:00;30-06-2023 10:00;0,41 kr.
30-06-2023 10:00;30-06-2023 11:00;0,36 kr.
30-06-2023 11:00;30-06-2023 12:00;0,47 kr.
30-06-2023 12:00;30-06-2023 13:00;0,37 kr.
30-06-2023 13:00;30-06-2023 14:00;0,36 kr.
30-06-2023 14:00;30-06-2023 15:00;0,37 kr.
30-06-2023 15:00;30-06-2023 16:00;12,12 kr.
30-06-2023 16:00;30-06-2023 17:00;9,10 kr.
30-06-2023 17:00;30-06-2023 18:00;0,69 kr.
30-06-2023 18:00;30-06-2023 19:00;0,60 kr.
30-06-2023 19:00;30-06-2023 20:00;0,63 kr.
30-06-2023 20:00;30-06-2023 21:00;0,56 kr.
30-06-2023 21:00;30-06-2023 22:00;0,41 kr.
30-06-2023 22:00;30-06-2023 23:00;0,31 kr.
30-06-2023 23:00;01-07-2023 00:00;0,17 kr.
01-07-2023 00:00;01-07-2023 01:00;0,33 kr.
01-07-2023 01:00;01-07-2023 02:00;0,27 kr.
01-07-2023 02:00;01-07-2023 03:00;0,30 kr.
01-07-2023 03:00;01-07-2023 04:00;0,29 kr.
01-07-2023 04:00;01-07-2023 05:00;0,25 kr.
01-07-2023 05:00;01-07-2023 06:00;0,27 kr.
01-07-2023 06:00;01-07-2023 07:00;0,29 kr.
01-07-2023 07:00;01-07-2023 08:00;0,29 kr.
01-07-2023 08:00;01-07-2023 09:00;0,38 kr.
01-07-2023 09:00;01-07-2023 10:00;0,93 kr.
01-07-2023 10:00;01-07-2023 11:00;1,50 kr.
01-07-2023 11:00;01-07-2023 12:00;0,50 kr.
01-07-2023 12:00;01-07-2023 13:00;0,28 kr.
01-07-2023 13:00;01-07-2023 14:00;0,31 kr.
01-07-2023 14:00;01-07-2023 15:00;0,24 kr.
01-07-2023 15:00;01-07-2023 16:00;0,30 kr.
01-07-2023 16:00;01-07-2023 17:00;0,77 kr.
01-07-2023 17:00;01-07-2023 18:00;1,25 kr.
01-07-2023 18:00;01-07-2023 19:00;0,78 kr.
01-07-2023 19:00;01-07-2023 20:00;1,13 kr.
01-07-2023 20:00;01-07-2023 21:00;0,50 kr.
01-07-2023 21:00;01-07-2023 22:00;0,35 kr.
01-07-2023 22:00;01-07-2023 23:00;0,43 kr.
01-07-2023 23:00;02-07-2023 00:00;0,30 kr.
02-07-2023 00:00;02-07-2023 01:00;0,22 kr.
02-07-2023 01:00;02-07-2023 02:00;0,18 kr.
02-07-2023 02:00;02-07-2023 03:00;0,19 kr.
02-07-2023 03:00;02-07-2023 04:00;0,16 kr.
02-07-2023 04:00;02-07-2023 05:00;0,19 kr.
02-07-2023 05:00;02-07-2023 06:00;0,21 kr.
02-07-2023 06:00;02-07-2023 07:00;0,20 kr.
02-07-2023 07:00;02-07-2023 08:00;0,21 kr.
02-07-2023 08:00;02-07-2023 09:00;0,27 kr.
02-07-2023 09:00;02-07-2023 10:00;0,30 kr.
02-07-2023 10:00;02-07-2023 11:00;0,29 kr.
02-07-2023 11:00;02-07-2023 12:00;0,31 kr.
02-07-2023 12:00;02-07-2023 13:00;0,34 kr.
02-07-2023 13:00;02-07-2023 14:00;0,94 kr.
02-07-2023 14:00;02-07-2023 15:00;1,68 kr.
02-07-2023 15:00;02-07-2023 16:00;0,55 kr.
02-07-2023 16:00;02-07-2023 17:00;0,29 kr.
02-07-2023 17:00;02-07-2023 18:00;0,50 kr.
02-07-2023 18:00;02-07-2023 19:00;2,42 kr.
02-07-2023 19:00;02-07-2023 20:00;1,48 kr.
02-07-2023 20:00;02-07-2023 21:00;0,77 kr.
02-07-2023 21:00;02-07-2023 22:00;1,22 kr.
02-07-2023 22:00;02-07-2023 23:00;0,99 kr.
02-07-2023 23:00;03-07-2023 00:00;0,24 kr.
03-07-2023 00:00;03-07-2023 01:00;0,23 kr.
03-07-2023 01:00;03-07-2023 02:00;0,17 kr.
03-07-2023 02:00;03-07-2023 03:00;0,18 kr.
03-07-2023 03:00;03-07-2023 04:00;0,17 kr.
03-07-2023 04:00;03-07-2023 05:00;0,23 kr.
03-07-2023 05:00;03-07-2023 06:00;0,39 kr.
03-07-2023 06:00;03-07-2023 07:00;0,40 kr.
03-07-2023 07:00;03-07-2023 08:00;0,29 kr.
03-07-2023 08:00;03-07-2023 09:00;0,43 kr.
03-07-2023 09:00;03-07-2023 10:00;0,42 kr.
03-07-2023 10:00;03-07-2023 11:00;0,36 kr.
03-07-2023 11:00;03-07-2023 12:00;17,05 kr.
03-07-2023 12:00;03-07-2023 13:00;17,01 kr.
03-07-2023 13:00;03-07-2023 14:00;16,70 kr.
03-07-2023 14:00;03-07-2023 15:00;16,93 kr.
03-07-2023 15:00;03-07-2023 16:00;9,25 kr.
03-07-2023 16:00;03-07-2023 17:00;0,44 kr.
03-07-2023 17:00;03-07-2023 18:00;0,50 kr.
03-07-2023 18:00;03-07-2023 19:00;0,66 kr.
03-07-2023 19:00;03-07-2023 20:00;0,58 kr.
03-07-2023 20:00;03-07-2023 21:00;0,55 kr.
03-07-2023 21:00;03-07-2023 22:00;0,42 kr.
03-07-2023 22:00;03-07-2023 23:00;1,29 kr.
03-07-2023 23:00;04-07-2023 00:00;0,28 kr.
04-07-2023 00:00;04-07-2023 01:00;0,69 kr.
04-07-2023 01:00;04-07-2023 02:00;0,18 kr.
04-07-2023 02:00;04-07-2023 03:00;0,27 kr.
04-07-2023 03:00;04-07-2023 04:00;0,17 kr.
04-07-2023 04:00;04-07-2023 05:00;0,20 kr.
04-07-2023 05:00;04-07-2023 06:00;0,20 kr.
04-07-2023 06:00;04-07-2023 07:00;0,35 kr.
04-07-2023 07:00;04-07-2023 08:00;0,26 kr.
04-07-2023 08:00;04-07-2023 09:00;0,35 kr.
04-07-2023 09:00;04-07-2023 10:00;0,48 kr.
04-07-2023 10:00;04-07-2023 11:00;0,39 kr.
04-07-2023 11:00;04-07-2023 12:00;0,27 kr.
04-07-2023 12:00;04-07-2023 13:00;0,27 kr.
04-07-2023 13:00;04-07-2023 14:00;0,37 kr.
04-07-2023 14:00;04-07-2023 15:00;0,43 kr.
04-07-2023 15:00;04-07-2023 16:00;0,50 kr.
04-07-2023 16:00;04-07-2023 17:00;0,53 kr.
04-07-2023 17:00;04-07-2023 18:00;0,57 kr.
04-07-2023 18:00;04-07-2023 19:00;0,60 kr.
04-07-2023 19:00;04-07-2023 20:00;0,64 kr.
04-07-2023 20:00;04-07-2023 21:00;0,65 kr.
04-07-2023 21:00;04-07-2023 22:00;0,54 kr.
04-07-2023 22:00;04-07-2023 23:00;0,58 kr.
04-07-2023 23:00;05-07-2023 00:00;0,54 kr.
05-07-2023 00:00;05-07-2023 01:00;0,47 kr.
05-07-2023 01:00;05-07-2023 02:00;0,30 kr.
05-07-2023 02:00;05-07-2023 03:00;0,22 kr.
05-07-2023 03:00;05-07-2023 04:00;0,30 kr.
05-07-2023 04:00;05-07-2023 05:00;0,29 kr.
05-07-2023 05:00;05-07-2023 06:00;0,29 kr.
05-07-2023 06:00;05-07-2023 07:00;0,34 kr.
05-07-2023 07:00;05-07-2023 08:00;0,43 kr.
05-07-2023 08:00;05-07-2023 09:00;0,42 kr.
05-07-2023 09:00;05-07-2023 10:00;0,42 kr.
05-07-2023 10:00;05-07-2023 11:00;0,38 kr.
05-07-2023 11:00;05-07-2023 12:00;0,47 kr.
05-07-2023 12:00;05-07-2023 13:00;0,39 kr.
05-07-2023 13:00;05-07-2023 14:00;0,44 kr.
05-07-2023 14:00;05-07-2023 15:00;0,44 kr.
05-07-2023 15:00;05-07-2023 16:00;0,43 kr.
05-07-2023 16:00;05-07-2023 17:00;0,47 kr.
05-07-2023 17:00;05-07-2023 18:00;2,00 kr.
05-07-2023 18:00;05-07-2023 19:00;0,83 kr.
05-07-2023 19:00;05-07-2023 20:00;1,40 kr.
05-07-2023 20:00;05-07-2023 21:00;0,52 kr.
05-07-2023 21:00;05-07-2023 22:00;0,43 kr.
05-07-2023 22:00;05-07-2023 23:00;0,36 kr.
05-07-2023 23:00;06-07-2023 00:00;0,39 kr.
06-07-2023 00:00;06-07-2023 01:00;0,26 kr.
06-07-2023 01:00;06-07-2023 02:00;0,20 kr.
06-07-2023 02:00;06-07-2023 03:00;0,20 kr.
06-07-2023 03:00;06-07-2023 04:00;0,20 kr.
06-07-2023 04:00;06-07-2023 05:00;0,21 kr.
06-07-2023 05:00;06-07-2023 06:00;0,25 kr.
06-07-2023 06:00;06-07-2023 07:00;0,23 kr.
06-07-2023 07:00;06-07-2023 08:00;0,26 kr.
06-07-2023 08:00;06-07-2023 09:00;0,47 kr.
06-07-2023 09:00;06-07-2023 10:00;0,54 kr.
06-07-2023 10:00;06-07-2023 11:00;0,50 kr.
06-07-2023 11:00;06-07-2023 12:00;0,38 kr.
06-07-2023 12:00;06-07-2023 13:00;0,39 kr.
06-07-2023 13:00;06-07-2023 14:00;0,39 kr.
06-07-2023 14:00;06-07-2023 15:00;0,41 kr.
06-07-2023 15:00;06-07-2023 16:00;0,50 kr.
06-07-2023 16:00;06-07-2023 17:00;0,50 kr.
06-07-2023 17:00;06-07-2023 18:00;1,40 kr.
06-07-2023 18:00;06-07-2023 19:00;1,36 kr.
06-07-2023 19:00;06-07-2023 20:00;0,81 kr.
06-07-2023 20:00;06-07-2023 21:00;0,94 kr.
06-07-2023 21:00;06-07-2023 22:00;0,64 kr.
06-07-2023 22:00;06-07-2023 23:00;2,00 kr.
06-07-2023 23:00;07-07-2023 00:00;0,84 kr.
07-07-2023 00:00;07-07-2023 01:00;0,91 kr.
07-07-2023 01:00;07-07-2023 02:00;0,30 kr.
07-07-2023 02:00;07-07-2023 03:00;0,25 kr.
07-07-2023 03:00;07-07-2023 04:00;0,28 kr.
07-07-2023 04:00;07-07-2023 05:00;0,30 kr.
07-07-2023 05:00;07-07-2023 06:00;0,33 kr.
07-07-2023 06:00;07-07-2023 07:00;0,39 kr.
07-07-2023 07:00;07-07-2023 08:00;0,34 kr.
07-07-2023 08:00;07-07-2023 09:00;0,51 kr.
07-07-2023 09:00;07-07-2023 10:00;0,34 kr.
07-07-2023 10:00;07-07-2023 11:00;0,49 kr.
07-07-2023 11:00;07-07-2023 12:00;0,50 kr.
07-07-2023 12:00;07-07-2023 13:00;0,47 kr.
07-07-2023 13:00;07-07-2023 14:00;0,45 kr.
07-07-2023 14:00;07-07-2023 15:00;0,51 kr.
07-07-2023 15:00;07-07-2023 16:00;0,55 kr.
07-07-2023 16:00;07-07-2023 17:00;0,50 kr.
07-07-2023 17:00;07-07-2023 18:00;0,71 kr.
07-07-2023 18:00;07-07-2023 19:00;0,67 kr.
07-07-2023 19:00;07-07-2023 20:00;0,68 kr.
07-07-2023 20:00;07-07-2023 21:00;0,94 kr.
07-07-2023 21:00;07-07-2023 22:00;0,68 kr.
07-07-2023 22:00;07-07-2023 23:00;0,55 kr.
07-07-2023 23:00;08-07-2023 00:00;0,47 kr.
08-07-2023 00:00;08-07-2023 01:00;0,39 kr.
08-07-2023 01:00;08-07-2023 02:00;0,24 kr.
08-07-2023 02:00;08-07-2023 03:00;0,26 kr.
08-07-2023 03:00;08-07-2023 04:00;0,26 kr.
08-07-2023 04:00;08-07-2023 05:00;0,32 kr.
08-07-2023 05:00;08-07-2023 06:00;0,32 kr.
08-07-2023 06:00;08-07-2023 07:00;0,31 kr.
08-07-2023 07:00;08-07-2023 08:00;0,27 kr.
08-07-2023 08:00;08-07-2023 09:00;0,26 kr.
08-07-2023 09:00;08-07-2023 10:00;0,32 kr.
08-07-2023 10:00;08-07-2023 11:00;8,69 kr.
08-07-2023 11:00;08-07-2023 12:00;20,55 kr.
08-07-2023 12:00;08-07-2023 13:00;19,22 kr.
08-07-2023 13:00;08-07-2023 14:00;17,97 kr.
08-07-2023 14:00;08-07-2023 15:00;18,02 kr.
08-07-2023 15:00;08-07-2023 16:00;0,44 kr.
08-07-2023 16:00;08-07-2023 17:00;0,47 kr.
08-07-2023 17:00;08-07-2023 18:00;0,66 kr.
08-07-2023 18:00;08-07-2023 19:00;0,81 kr.
08-07-2023 19:00;08-07-2023 20:00;2,77 kr.
08-07-2023 20:00;08-07-2023 21:00;4,19 kr.
08-07-2023 21:00;08-07-2023 22:00;0,72 kr.
08-07-2023 22:00;08-07-2023 23:00;0,55 kr.
08-07-2023 23:00;09-07-2023 00:00;0,50 kr.
09-07-2023 00:00;09-07-2023 01:00;0,40 kr.
09-07-2023 01:00;09-07-2023 02:00;0,25 kr.
09-07-2023 02:00;09-07-2023 03:00;0,32 kr.
09-07-2023 03:00;09-07-2023 04:00;0,36 kr.
09-07-2023 04:00;09-07-2023 05:00;0,38 kr.
09-07-2023 05:00;09-07-2023 06:00;0,34 kr.
09-07-2023 06:00;09-07-2023 07:00;0,35 kr.
09-07-2023 07:00;09-07-2023 08:00;0,23 kr.
09-07-2023 08:00;09-07-2023 09:00;0,36 kr.
09-07-2023 09:00;09-07-2023 10:00;0,43 kr.
09-07-2023 10:00;09-07-2023 11:00;0,46 kr.
09-07-2023 11:00;09-07-2023 12:00;0,25 kr.
09-07-2023 12:00;09-07-2023 13:00;0,33 kr.
09-07-2023 13:00;09-07-2023 14:00;0,21 kr.
09-07-2023 14:00;09-07-2023 15:00;0,31 kr.
09-07-2023 15:00;09-07-2023 16:00;0,47 kr.
09-07-2023 16:00;09-07-2023 17:00;0,55 kr.
09-07-2023 17:00;09-07-2023 18:00;0,77 kr.
09-07-2023 18:00;09-07-2023 19:00;0,77 kr.
09-07-2023 19:00;09-07-2023 20:00;0,88 kr.
09-07-2023 20:00;09-07-2023 21:00;0,90 kr.
09-07-2023 21:00;09-07-2023 22:00;0,67 kr.
09-07-2023 22:00;09-07-2023 23:00;0,58 kr.
09-07-2023 23:00;10-07-2023 00:00;2,01 kr.
10-07-2023 00:00;10-07-2023 01:00;0,38 kr.
10-07-2023 01:00;10-07-2023 02:00;0,78 kr.
10-07-2023 02:00;10-07-2023 03:00;0,24 kr.
10-07-2023 03:00;10-07-2023 04:00;0,28 kr.
10-07-2023 04:00;10-07-2023 05:00;0,33 kr.
10-07-2023 05:00;10-07-2023 06:00;0,32 kr.
10-07-2023 06:00;10-07-2023 07:00;0,36 kr.
10-07-2023 07:00;10-07-2023 08:00;0,45 kr.
10-07-2023 08:00;10-07-2023 09:00;0,48 kr.
10-07-2023 09:00;10-07-2023 10:00;0,61 kr.
10-07-2023 10:00;10-07-2023 11:00;0,53 kr.
10-07-2023 11:00;10-07-2023 12:00;0,46 kr.
10-07-2023 12:00;10-07-2023 13:00;0,36 kr.
10-07-2023 13:00;10-07-2023 14:00;0,39 kr.
10-07-2023 14:00;10-07-2023 15:00;0,36 kr.
10-07-2023 15:00;10-07-2023 16:00;0,38 kr.
10-07-2023 16:00;10-07-2023 17:00;0,44 kr.
10-07-2023 17:00;10-07-2023 18:00;0,39 kr.
10-07-2023 18:00;10-07-2023 19:00;0,90 kr.
10-07-2023 19:00;10-07-2023 20:00;3,01 kr.
10-07-2023 20:00;10-07-2023 21:00;2,53 kr.
10-07-2023 21:00;10-07-2023 22:00;0,90 kr.
10-07-2023 22:00;10-07-2023 23:00;0,97 kr.
10-07-2023 23:00;11-07-2023 00:00;0,59 kr.
11-07-2023 00:00;11-07-2023 01:00;0,35 kr.
11-07-2023 01:00;11-07-2023 02:00;0,39 kr.
11-07-2023 02:00;11-07-2023 03:00;0,44 kr.
11-07-2023 03:00;11-07-2023 04:00;0,34 kr.
11-07-2023 04:00;11-07-2023 05:00;0,36 kr.
11-07-2023 05:00;11-07-2023 06:00;0,29 kr.
11-07-2023 06:00;11-07-2023 07:00;0,26 kr.
11-07-2023 07:00;11-07-2023 08:00;0,26 kr.
11-07-2023 08:00;11-07-2023 09:00;0,31 kr.
11-07-2023 09:00;11-07-2023 10:00;2,72 kr.
11-07-2023 10:00;11-07-2023 11:00;1,39 kr.
11-07-2023 11:00;11-07-2023 12:00;1,38 kr.
11-07-2023 12:00;11-07-2023 13:00;0,53 kr.
11-07-2023 13:00;11-07-2023 14:00;1,33 kr.
11-07-2023 14:00;11-07-2023 15:00;0,97 kr.
11-07-2023 15:00;11-07-2023 16:00;0,53 kr.
11-07-2023 16:00;11-07-2023 17:00;0,48 kr.
11-07-2023 17:00;11-07-2023 18:00;2,22 kr.
11-07-2023 18:00;11-07-2023 19:00;2,50 kr.
11-07-2023 19:00;11-07-2023 20:00;2,49 kr.
11-07-2023 20:00;11-07-2023 21:00;1,01 kr.
11-07-2023 21:00;11-07-2023 22:00;0,48 kr.
11-07-2023 22:00;11-07-2023 23:00;0,48 kr.
11-07-2023 23:00;12-07-2023 00:00;0,41 kr.
12-07-2023 00:00;12-07-2023 01:00;0,25 kr.
12-07-2023 01:00;12-07-2023 02:00;0,22 kr.
12-07-2023 02:00;12-07-2023 03:00;0,18 kr.
12-07-2023 03:00;12-07-2023 04:00;0,17 kr.
12-07-2023 04:00;12-07-2023 05:00;0,22 kr.
12-07-2023 05:00;12-07-2023 06:00;0,27 kr.
12-07-2023 06:00;12-07-2023 07:00;0,27 kr.
12-07-2023 07:00;12-07-2023 08:00;0,40 kr.
12-07-2023 08:00;12-07-2023 09:00;0,46 kr.
12-07-2023 09:00;12-07-2023 10:00;0,43 kr.
12-07-2023 10:00;12-07-2023 11:00;0,57 kr.
12-07-2023 11:00;12-07-2023 12:00;0,36 kr.
12-07-2023 12:00;12-07-2023 13:00;12,11 kr.
12-07-2023 13:00;12-07-2023 14:00;17,59 kr.
12-07-2023 14:00;12-07-2023 15:00;17,55 kr.
12-07-2023 15:00;12-07-2023 16:00;0,42 kr.
12-07-2023 16:00;12-07-2023 17:00;0,45 kr.
12-07-2023 17:00;12-07-2023 18:00;0,64 kr.
12-07-2023 18:00;12-07-2023 19:00;0,66 kr.
12-07-2023 19:00;12-07-2023 20:00;0,68 kr.
12-07-2023 20:00;12-07-2023 21:00;0,64 kr.
12-07-2023 21:00;12-07-2023 22:00;0,39 kr.
12-07-2023 22:00;12-07-2023 23:00;0,44 kr.
12-07-2023 23:00;13-07-2023 00:00;0,42 kr.
13-07-2023 00:00;13-07-2023 01:00;0,37 kr.
13-07-2023 01:00;13-07-2023 02:00;0,30 kr.
13-07-2023 02:00;13-07-2023 03:00;0,25 kr.
13-07-2023 03:00;13-07-2023 04:00;0,26 kr.
13-07-2023 04:00;13-07-2023 05:00;0,27 kr.
13-07-2023 05:00;13-07-2023 06:00;0,30 kr.
13-07-2023 06:00;13-07-2023 07:00;0,40 kr.
13-07-2023 07:00;13-07-2023 08:00;0,27 kr.
13-07-2023 08:00;13-07-2023 09:00;0,36 kr.
13-07-2023 09:00;13-07-2023 10:00;0,58 kr.
13-07-2023 10:00;13-07-2023 11:00;0,41 kr.
13-07-2023 11:00;13-07-2023 12:00;0,60 kr.
13-07-2023 12:00;13-07-2023 13:00;0,51 kr.
13-07-2023 13:00;13-07-2023 14:00;0,45 kr.
13-07-2023 14:00;13-07-2023 15:00;0,50 kr.
13-07-2023 15:00;13-07-2023 16:00;0,48 kr.
13-07-2023 16:00;13-07-2023 17:00;0,50 kr.
13-07-2023 17:00;13-07-2023 18:00;0,53 kr.
13-07-2023 18:00;13-07-2023 19:00;0,60 kr.
13-07-2023 19:00;13-07-2023 20:00;0,59 kr.
13-07-2023 20:00;13-07-2023 21:00;0,56 kr.
13-07-2023 21:00;13-07-2023 22:00;0,43 kr.
13-07-2023 22:00;13-07-2023 23:00;0,55 kr.
13-07-2023 23:00;14-07-2023 00:00;2,14 kr.
14-07-2023 00:00;14-07-2023 01:00;1,23 kr.
14-07-2023 01:00;14-07-2023 02:00;0,31 kr.
14-07-2023 02:00;14-07-2023 03:00;0,23 kr.
14-07-2023 03:00;14-07-2023 04:00;0,23 kr.
14-07-2023 04:00;14-07-2023 05:00;0,31 kr.
14-07-2023 05:00;14-07-2023 06:00;0,34 kr.
14-07-2023 06:00;14-07-2023 07:00;0,35 kr.
14-07-2023 07:00;14-07-2023 08:00;0,35 kr.
14-07-2023 08:00;14-07-2023 09:00;0,53 kr.
14-07-2023 09:00;14-07-2023 10:00;0,47 kr.
14-07-2023 10:00;14-07-2023 11:00;0,33 kr.
14-07-2023 11:00;14-07-2023 12:00;0,36 kr.
14-07-2023 12:00;14-07-2023 13:00;2,81 kr.
14-07-2023 13:00;14-07-2023 14:00;2,37 kr.
14-07-2023 14:00;14-07-2023 15:00;0,66 kr.
14-07-2023 15:00;14-07-2023 16:00;0,58 kr.
14-07-2023 16:00;14-07-2023 17:00;0,58 kr.
14-07-2023 17:00;14-07-2023 18:00;0,75 kr.
14-07-2023 18:00;14-07-2023 19:00;0,83 kr.
14-07-2023 19:00;14-07-2023 20:00;0,67 kr.
14-07-2023 20:00;14-07-2023 21:00;0,70 kr.
14-07-2023 21:00;14-07-2023 22:00;0,46 kr.
14-07-2023 22:00;14-07-2023 23:00;0,53 kr.
14-07-2023 23:00;15-07-2023 00:00;0,39 kr.
15-07-2023 00:00;15-07-2023 01:00;0,30 kr.
15-07-2023 01:00;15-07-2023 02:00;0,20 kr.
15-07-2023 02:00;15-07-2023 03:00;0,18 kr.
15-07-2023 03:00;15-07-2023 04:00;0,20 kr.
15-07-2023 04:00;15-07-2023 05:00;0,18 kr.
15-07-2023 05:00;15-07-2023 06:00;0,19 kr.
15-07-2023 06:00;15-07-2023 07:00;0,19 kr.
15-07-2023 07:00;15-07-2023 08:00;0,20 kr.
15-07-2023 08:00;15-07-2023 09:00;0,20 kr.
15-07-2023 09:00;15-07-2023 10:00;0,19 kr.
15-07-2023 10:00;15-07-2023 11:00;0,26 kr.
15-07-2023 11:00;15-07-2023 12:00;0,33 kr.
15-07-2023 12:00;15-07-2023 13:00;0,24 kr.
15-07-2023 13:00;15-07-2023 14:00;0,31 kr.
15-07-2023 14:00;15-07-2023 15:00;0,37 kr.
15-07-2023 15:00;15-07-2023 16:00;0,40 kr.
15-07-2023 16:00;15-07-2023 17:00;0,35 kr.
15-07-2023 17:00;15-07-2023 18:00;0,50 kr.
15-07-2023 18:00;15-07-2023 19:00;1,46 kr.
15-07-2023 19:00;15-07-2023 20:00;2,17 kr.
15-07-2023 20:00;15-07-2023 21:00;0,60 kr.
15-07-2023 21:00;15-07-2023 22:00;0,64 kr.
15-07-2023 22:00;15-07-2023 23:00;2,00 kr.
15-07-2023 23:00;16-07-2023 00:00;0,50 kr.
16-07-2023 00:00;16-07-2023 01:00;0,69 kr.
16-07-2023 01:00;16-07-2023 02:00;0,20 kr.
16-07-2023 02:00;16-07-2023 03:00;0,19 kr.
16-07-2023 03:00;16-07-2023 04:00;0,21 kr.
16-07-2023 04:00;16-07-2023 05:00;0,17 kr.
16-07-2023 05:00;16-07-2023 06:00;0,16 kr.
16-07-2023 06:00;16-07-2023 07:00;0,18 kr.
16-07-2023 07:00;16-07-2023 08:00;0,17 kr.
16-07-2023 08:00;16-07-2023 09:00;0,24 kr.
16-07-2023 09:00;16-07-2023 10:00;0,29 kr.
16-07-2023 10:00;16-07-2023 11:00;0,27 kr.
16-07-2023 11:00;16-07-2023 12:00;0,31 kr.
16-07-2023 12:00;16-07-2023 13:00;0,26 kr.
16-07-2023 13:00;16-07-2023 14:00;0,24 kr.
16-07-2023 14:00;16-07-2023 15:00;0,19 kr.
16-07-2023 15:00;16-07-2023 16:00;0,41 kr.
16-07-2023 16:00;16-07-2023 17:00;0,40 kr.
16-07-2023 17:00;16-07-2023 18:00;0,54 kr.
16-07-2023 18:00;16-07-2023 19:00;0,63 kr.
16-07-2023 19:00;16-07-2023 20:00;0,38 kr.
16-07-2023 20:00;16-07-2023 21:00;0,76 kr.
16-07-2023 21:00;16-07-2023 22:00;0,52 kr.
16-07-2023 22:00;16-07-2023 23:00;0,34 kr.
16-07-2023 23:00;17-07-2023 00:00;0,38 kr.
17-07-2023 00:00;17-07-2023 01:00;0,28 kr.
17-07-2023 01:00;17-07-2023 02:00;0,20 kr.
17-07-2023 02:00;17-07-2023 03:00;0,22 kr.
17-07-2023 03:00;17-07-2023 04:00;0,20 kr.
17-07-2023 04:00;17-07-2023 05:00;0,19 kr.
17-07-2023 05:00;17-07-2023 06:00;0,23 kr.
17-07-2023 06:00;17-07-2023 07:00;0,26 kr.
17-07-2023 07:00;17-07-2023 08:00;0,25 kr.
17-07-2023 08:00;17-07-2023 09:00;0,35 kr.
17-07-2023 09:00;17-07-2023 10:00;0,34 kr.
17-07-2023 10:00;17-07-2023 11:00;0,41 kr.
17-07-2023 11:00;17-07-2023 12:00;0,39 kr.
17-07-2023 12:00;17-07-2023 13:00;0,39 kr.
